nba_id,year,player_name,bref_id,team,FT_PERC,FTPerc,games,is_aggregate_team
920,1997,A.C. Green,greenac01,2TM,0.65,0.65,83,True
243,1997,Aaron McKie,mckieaa01,2TM,0.836,0.836,83,True
1425,1997,Aaron Williams,williaa01,2TM,0.673,0.673,33,True
768,1997,Acie Earl,earlac01,2TM,0.643,0.643,47,True
228,1997,Adam Keefe,keefead01,UTA,0.689,0.689,62,False
154,1997,Adrian Caldwell,caldwad01,2TM,0.42,0.42,45,True
673,1997,Alan Henderson,hendeal01,ATL,0.6,0.6,30,False
1059,1997,Aleksandar Djordjevic,djordal01,POR,0.8,0.8,8,False
275,1997,Allan Houston,houstal01,NYK,0.803,0.803,81,False
947,1997,Allen Iverson,iversal01,PHI,0.702,0.702,76,False
297,1997,Alonzo Mourning,mournal01,MIA,0.642,0.642,66,False
175,1997,Alton Lister,listeal01,BOS,0.742,0.742,53,False
1043,1997,Amal McCaskill,mccasam01,ORL,0.667,0.667,17,False
692,1997,Andrew DeClercq,declean01,GSW,0.603,0.603,71,False
457,1997,Andrew Lang,langan01,MIL,0.721,0.721,52,False
358,1997,Anfernee Hardaway,hardaan01,ORL,0.82,0.82,59,False
924,1997,Anthony Goldwire,goldwan01,2TM,0.782,0.782,60,True
193,1997,Anthony Mason,masonan01,CHH,0.745,0.745,73,False
292,1997,Anthony Miller,millean01,ATL,,,1,False
324,1997,Anthony Peeler,peelean01,VAN,0.82,0.82,72,False
156,1997,Antoine Carr,carran01,UTA,0.78,0.78,82,False
952,1997,Antoine Walker,walkean02,BOS,0.631,0.631,82,False
213,1997,Antonio Davis,davisan01,IND,0.666,0.666,82,False
176,1997,Antonio Harvey,harvean01,SEA,0.833,0.833,6,False
226,1997,Antonio Lang,langan02,CLE,0.729,0.729,64,False
686,1997,Antonio McDyess,mcdyean01,DEN,0.708,0.708,74,False
288,1997,Armen Gilliam,gilliar01,MIL,0.768,0.768,80,False
717,1997,Arvydas Sabonis,sabonar01,POR,0.777,0.777,69,False
732,1997,Ashraf Amaya,amayaas01,WSB,0.536,0.536,31,False
422,1997,Avery Johnson,johnsav01,SAS,0.69,0.69,76,False
769,1997,B.J. Armstrong,armstbj01,GSW,0.861,0.861,49,False
989,1997,Ben Davis,davisbe01,PHO,0.45,0.45,20,False
1112,1997,Ben Wallace,wallabe01,WSB,0.3,0.3,34,False
104,1997,Benoit Benjamin,benjabe01,TOR,0.75,0.75,4,False
82,1997,Bill Wennington,wennibi01,CHI,0.83,0.83,61,False
182,1997,Billy Owens,owensbi01,SAC,0.697,0.697,66,False
902,1997,Bimbo Coles,colesbi01,GSW,0.755,0.755,51,False
183,1997,Bison Dele,delebi01,CHI,0.733,0.733,9,False
898,1997,Blue Edwards,edwarbl01,VAN,0.817,0.817,61,False
448,1997,Bo Outlaw,outlabo01,LAC,0.504,0.504,82,False
682,1997,Bob Sura,surabo01,CLE,0.614,0.614,82,False
310,1997,Bobby Hurley,hurlebo01,SAC,0.698,0.698,49,False
184,1997,Bobby Phills,phillbo01,CLE,0.718,0.718,69,False
38,1997,Brad Lohaus,lohaubr01,TOR,,,6,False
699,1997,Brent Barry,barrybr01,LAC,0.817,0.817,59,False
85,1997,Brent Price,pricebr01,HOU,1.0,1.0,25,False
1064,1997,Brent Scott,scottbr01,IND,0.5,0.5,16,False
1136,1997,Brett Szabo,szabobr01,BOS,0.738,0.738,70,False
967,1997,Brian Evans,evansbr01,ORL,,,14,False
258,1997,Brian Grant,grantbr01,SAC,0.778,0.778,24,False
216,1997,Brian Shaw,shawbr01,ORL,0.793,0.793,77,False
240,1997,Brooks Thompson,thompbr01,2TM,0.632,0.632,67,True
1477,1997,Bruce Bowen,bowenbr01,MIA,,,1,False
735,1997,Bryant Reeves,reevebr01,VAN,0.704,0.704,75,False
179,1997,Bryant Stith,stithbr01,DEN,0.863,0.863,52,False
935,1997,Bryon Russell,russebr01,UTA,0.701,0.701,81,False
433,1997,Buck Williams,willibu01,NYK,0.642,0.642,74,False
2,1997,Byron Scott,scottby01,LAL,0.841,0.841,79,False
384,1997,Calbert Cheaney,cheanca01,WSB,0.693,0.693,79,False
61,1997,Carl Herrera,herreca01,SAS,0.686,0.686,75,False
1063,1997,Carl Thomas,thomaca01,CLE,1.0,1.0,19,False
435,1997,Carlos Rogers,rogerca01,TOR,0.6,0.6,56,False
76,1997,Cedric Ceballos,cebalce01,2TM,0.747,0.747,50,True
787,1997,Charles Barkley,barklch01,HOU,0.694,0.694,53,False
279,1997,Charles Jones,jonesch01,HOU,,,12,False
891,1997,Charles Oakley,oaklech01,NYK,0.808,0.808,80,False
293,1997,Charles Smith,smithch01,SAS,0.769,0.769,19,False
369,1997,Charlie Ward,wardch01,NYK,0.76,0.76,79,False
685,1997,Cherokee Parks,parksch02,MIN,0.605,0.605,76,False
713,1997,Chris Carr,carrch01,MIN,0.767,0.767,55,False
164,1997,Chris Childs,childch01,NYK,0.758,0.758,65,False
201,1997,Chris Dudley,dudlech02,POR,0.474,0.474,81,False
423,1997,Chris Gatling,gatlich01,2TM,0.717,0.717,47,True
1137,1997,Chris Jent,jentch01,NYK,,,3,False
168,1997,Chris Mills,millsch01,CLE,0.842,0.842,80,False
356,1997,Chris Morris,morrich01,UTA,0.722,0.722,73,False
904,1997,Chris Mullin,mullich01,GSW,0.864,0.864,79,False
997,1997,Chris Robinson,robinch01,VAN,0.615,0.615,41,False
185,1997,Chris Webber,webbech01,WSB,0.565,0.565,72,False
43,1997,Chris Whitney,whitnch01,WSB,0.832,0.832,82,False
363,1997,Christian Laettner,laettch01,ATL,0.816,0.816,82,False
359,1997,Chucky Brown,brownch01,2TM,0.671,0.671,70,True
221,1997,Clarence Weatherspoon,weathcl01,PHI,0.738,0.738,82,False
361,1997,Clifford Robinson,robincl02,POR,0.696,0.696,81,False
32,1997,Clifford Rozier,roziecl01,2TM,0.508,0.508,42,True
17,1997,Clyde Drexler,drexlcl01,HOU,0.75,0.75,62,False
916,1997,Corie Blount,blounco01,LAL,0.675,0.675,58,False
722,1997,Corliss Williamson,willico02,SAC,0.689,0.689,79,False
724,1997,Cory Alexander,alexaco01,SAS,0.736,0.736,80,False
378,1997,Craig Ehlo,ehlocr01,SEA,0.5,0.5,62,False
733,1997,Cuonzo Martin,marticu01,MIL,,,3,False
905,1997,Dale Davis,davisda01,IND,0.428,0.428,80,False
107,1997,Dale Ellis,ellisda01,DEN,0.817,0.817,82,False
757,1997,Damon Stoudamire,stoudda01,TOR,0.823,0.823,81,False
105,1997,Dan Majerle,majerda01,MIA,0.678,0.678,36,False
344,1997,Dana Barros,barroda01,BOS,0.86,0.86,24,False
198,1997,Danny Ferry,ferryda01,CLE,0.851,0.851,82,False
330,1997,Danny Manning,mannida01,PHO,0.721,0.721,77,False
7,1997,Danny Schayes,schayda01,ORL,0.75,0.75,45,False
353,1997,Darrell Armstrong,armstda01,ORL,0.868,0.868,67,False
239,1997,Darrick Martin,martida01,LAC,0.872,0.872,82,False
241,1997,Darrin Hancock,hancoda01,3TM,0.714,0.714,24,True
1032,1997,Darvin Ham,hamda01,2TM,0.486,0.486,36,True
764,1997,David Robinson,robinda01,SAS,0.654,0.654,6,False
710,1997,David Vaughn,vaughda02,ORL,0.633,0.633,35,False
133,1997,David Wesley,wesleda01,BOS,0.781,0.781,74,False
766,1997,David Wingate,wingada01,SEA,0.825,0.825,65,False
116,1997,David Wood,woodda01,MIL,0.667,0.667,46,False
1051,1997,Dean Garrett,garrede01,MIN,0.696,0.696,68,False
244,1997,Dee Brown,brownde01,BOS,0.818,0.818,21,False
209,1997,Dell Curry,curryde01,CHH,0.803,0.803,68,False
725,1997,Dell Demps,dempsde01,ORL,1.0,1.0,2,False
23,1997,Dennis Rodman,rodmade01,CHI,0.568,0.568,55,False
192,1997,Dennis Scott,scottde01,ORL,0.792,0.792,66,False
965,1997,Derek Fisher,fishede01,LAL,0.658,0.658,80,False
157,1997,Derek Harper,harpede01,DAL,0.742,0.742,75,False
400,1997,Derek Strong,stronde01,ORL,0.803,0.803,82,False
308,1997,Derrick Alston,alstode01,ATL,0.0,0.0,2,False
934,1997,Derrick Coleman,colemde01,PHI,0.745,0.745,57,False
365,1997,Derrick McKey,mckeyde01,IND,0.724,0.724,50,False
96,1997,Detlef Schrempf,schrede01,SEA,0.801,0.801,61,False
1070,1997,Devin Gray,grayde01,2TM,0.4,0.4,6,True
1121,1997,Dexter Boney,boneyde01,PHO,0.75,0.75,8,False
54,1997,Dickey Simpkins,simpkdi01,CHI,0.7,0.7,48,False
87,1997,Dikembe Mutombo,mutomdi01,ATL,0.705,0.705,80,False
129,1997,Dino Radja,radjadi01,BOS,0.718,0.718,25,False
1122,1997,Dominique Wilkins,wilkido01,SAS,0.803,0.803,63,False
931,1997,Don MacLean,macledo01,PHI,0.66,0.66,37,False
690,1997,Don Reid,reiddo01,DET,0.75,0.75,47,False
140,1997,Donald Royal,royaldo01,3TM,0.803,0.803,62,True
1126,1997,Donald Whiteside,whitedo01,TOR,0.733,0.733,27,False
671,1997,Donnie Boyce,boycedo01,ATL,0.5,0.5,22,False
681,1997,Donny Marshall,marshdo02,CLE,0.704,0.704,56,False
112,1997,Dontonio Wingfield,wingfdo01,POR,0.675,0.675,47,False
923,1997,Donyell Marshall,marshdo01,GSW,0.622,0.622,61,False
57,1997,Doug Christie,chrisdo01,TOR,0.775,0.775,81,False
77,1997,Doug Overton,overtdo01,PHI,0.938,0.938,61,False
28,1997,Doug West,westdo01,MIN,0.681,0.681,68,False
190,1997,Duane Causwell,causwdu01,SAC,0.541,0.541,46,False
273,1997,Duane Ferrell,ferredu01,IND,0.617,0.617,62,False
368,1997,Dwayne Schintzius,schindw01,LAC,0.875,0.875,15,False
940,1997,Earl Cureton,curetea01,TOR,0.333,0.333,9,False
709,1997,Ed O'Bannon,obanned01,2TM,0.886,0.886,64,True
291,1997,Ed Pinckney,pincked01,MIA,0.8,0.8,27,False
698,1997,Eddie Johnson,johnsed03,2TM,0.809,0.809,52,True
224,1997,Eddie Jones,jonesed02,LAL,0.819,0.819,80,False
922,1997,Elden Campbell,campbel01,LAL,0.711,0.711,77,False
695,1997,Eldridge Recasner,recasel01,ATL,0.879,0.879,71,False
386,1997,Elliot Perry,perryel01,MIL,0.745,0.745,82,False
1120,1997,Elmer Bennett,benneel01,2TM,0.7,0.7,9,True
771,1997,Elmore Spencer,spencel01,SEA,,,1,False
1023,1997,Emanual Davis,davisem01,HOU,0.625,0.625,13,False
941,1997,Ennis Whatley,whatlen01,POR,,,3,False
287,1997,Eric Leckner,leckner01,2TM,0.5,0.5,20,True
211,1997,Eric Mobley,mobleer01,VAN,0.533,0.533,28,False
376,1997,Eric Montross,montrer01,2TM,0.339,0.339,78,True
785,1997,Eric Murdock,murdoer01,DEN,0.917,0.917,12,False
15,1997,Eric Piatkowski,piatker01,LAC,0.821,0.821,65,False
727,1997,Eric Snow,snower01,SEA,0.712,0.712,67,False
677,1997,Eric Williams,willier01,BOS,0.752,0.752,72,False
956,1997,Erick Dampier,dampier01,IND,0.637,0.637,72,False
1065,1997,Erick Strickland,stricer01,DAL,0.813,0.813,28,False
911,1997,Ervin Johnson,johnser02,DEN,0.615,0.615,82,False
1026,1997,Evric Gray,grayev01,NJN,1.0,1.0,5,False
280,1997,Felton Spencer,spencfe01,2TM,0.584,0.584,73,True
783,1997,Frank Brickowski,brickfr01,BOS,0.714,0.714,17,False
701,1997,Frankie King,kingfr01,PHI,1.0,1.0,7,False
697,1997,Fred Hoiberg,hoibefr01,IND,0.792,0.792,47,False
122,1997,Fred Roberts,roberfr01,DAL,0.714,0.714,12,False
202,1997,Gary Grant,grantga01,MIA,0.818,0.818,28,False
56,1997,Gary Payton,paytoga01,SEA,0.715,0.715,82,False
718,1997,Gary Trent,trentga01,POR,0.699,0.699,82,False
1093,1997,Gaylon Nickerson,nickega01,2TM,1.0,1.0,4,True
248,1997,George Lynch,lynchge01,VAN,0.619,0.619,41,False
45,1997,George McCloud,mccloge01,2TM,0.822,0.822,64,True
678,1997,George Zídek,zidekge01,2TM,0.789,0.789,52,True
786,1997,Gerald Wilkins,wilkige01,ORL,0.716,0.716,80,False
49,1997,Gheorghe Mureșan,muresgh01,WSB,0.618,0.618,73,False
779,1997,Glen Rice,ricegl01,CHH,0.867,0.867,79,False
299,1997,Glenn Robinson,robingl01,MIL,0.791,0.791,80,False
255,1997,Grant Hill,hillgr01,DET,0.711,0.711,80,False
3,1997,Grant Long,longgr01,DET,0.75,0.75,65,False
246,1997,Greg Anderson,andergr01,SAS,0.667,0.667,82,False
21,1997,Greg Anthony,anthogr01,VAN,0.73,0.73,65,False
1068,1997,Greg Dreiling,dreilgr01,DAL,0.407,0.407,40,False
323,1997,Greg Foster,fostegr01,UTA,0.831,0.831,79,False
37,1997,Greg Graham,grahagr01,SEA,0.65,0.65,28,False
65,1997,Greg Minor,minorgr01,BOS,0.861,0.861,23,False
731,1997,Greg Ostertag,ostergr01,UTA,0.678,0.678,77,False
165,1997,Hakeem Olajuwon,olajuha01,HOU,0.787,0.787,78,False
265,1997,Harvey Grant,grantha01,WSB,0.769,0.769,78,False
906,1997,Haywoode Workman,workmha01,IND,0.0,0.0,4,False
1080,1997,Henry James,jameshe01,ATL,0.833,0.833,53,False
1006,1997,Herb Williams,willihe01,NYK,0.75,0.75,21,False
765,1997,Hersey Hawkins,hawkihe01,SEA,0.875,0.875,82,False
270,1997,Horace Grant,grantho01,ORL,0.715,0.715,67,False
1024,1997,Horacio Llamas,llamaho01,PHO,0.5,0.5,20,False
73,1997,Hot Rod Williams,williho01,PHO,0.672,0.672,68,False
458,1997,Howard Eisley,eisleho01,UTA,0.787,0.787,82,False
93,1997,Hubert Davis,davishu01,TOR,0.739,0.739,36,False
1134,1997,Isaac Austin,austiis01,MIA,0.664,0.664,82,False
375,1997,Isaiah Rider,rideris01,POR,0.812,0.812,76,False
1096,1997,Ivano Newbill,newbiiv01,ATL,0.385,0.385,72,False
917,1997,Jack Haley,haleyja01,NJN,0.737,0.737,20,False
147,1997,Jalen Rose,roseja01,IND,0.75,0.75,66,False
469,1997,Jamal Mashburn,mashbja01,2TM,0.702,0.702,69,True
381,1997,James Robinson,robinja02,MIN,0.684,0.684,69,False
1109,1997,James Scott,scottja01,MIA,0.5,0.5,8,False
994,1997,Jamie Feick,feickja01,2TM,0.507,0.507,41,True
320,1997,Jamie Watson,watsoja01,2TM,0.75,0.75,23,True
1114,1997,Jaren Jackson,jacksja01,WSB,0.768,0.768,75,False
679,1997,Jason Caffey,caffeja01,CHI,0.659,0.659,75,False
467,1997,Jason Kidd,kiddja01,2TM,0.679,0.679,55,True
987,1997,Jason Sasser,sasseja01,2TM,,,8,True
420,1997,Jayson Williams,willija01,NJN,0.59,0.59,41,False
81,1997,Jeff Grayer,grayeje01,SAC,0.55,0.55,25,False
204,1997,Jeff Hornacek,hornaje01,UTA,0.899,0.899,82,False
976,1997,Jeff McInnis,mcinnje01,DEN,0.7,0.7,13,False
979,1997,Jermaine O'Neal,onealje01,POR,0.603,0.603,45,False
706,1997,Jerome Allen,allenje01,2TM,0.583,0.583,76,True
760,1997,Jerome Kersey,kerseje01,LAL,0.602,0.602,70,False
966,1997,Jerome Williams,willije01,DET,0.529,0.529,33,False
711,1997,Jerry Stackhouse,stackje01,PHI,0.766,0.766,81,False
754,1997,Jim Jackson,jacksji01,2TM,0.813,0.813,77,True
29,1997,Jim McIlvaine,mcilvji01,SEA,0.495,0.495,82,False
1131,1997,Jimmy Carruth,carruji01,MIL,1.0,1.0,4,False
728,1997,Jimmy King,kingji02,DEN,0.5,0.5,2,False
1429,1997,Jimmy Oliver,oliveji01,TOR,1.0,1.0,4,False
1432,1997,Joe Courtney,courtjo01,2TM,0.6,0.6,9,True
247,1997,Joe Dumars,dumarjo01,DET,0.867,0.867,79,False
170,1997,Joe Kleine,kleinjo01,3TM,0.737,0.737,59,True
693,1997,Joe Smith,smithjo02,GSW,0.814,0.814,80,False
1086,1997,Joe Stephens,stephjo01,HOU,,,2,False
341,1997,Joe Wolf,wolfjo01,MIL,0.737,0.737,56,False
180,1997,John Crotty,crottjo01,MIA,0.844,0.844,48,False
1381,1997,John Long,longjo01,TOR,0.893,0.893,32,False
317,1997,John Starks,starkjo01,NYK,0.769,0.769,77,False
304,1997,John Stockton,stockjo01,UTA,0.846,0.846,82,False
961,1997,John Wallace,wallajo01,NYK,0.718,0.718,68,False
271,1997,Johnny Newman,newmajo01,MIL,0.765,0.765,82,False
468,1997,Jon Barry,barryjo01,ATL,0.804,0.804,58,False
146,1997,Jud Buechler,buechju01,CHI,0.357,0.357,76,False
436,1997,Juwan Howard,howarju01,WSB,0.756,0.756,82,False
252,1997,Karl Malone,malonka01,UTA,0.755,0.755,82,False
173,1997,Keith Askins,askinke01,MIA,0.672,0.672,78,False
700,1997,Keith Tower,towerke01,MIL,0.125,0.125,5,False
80,1997,Ken Norman,normake01,ATL,0.333,0.333,17,False
383,1997,Kendall Gill,gillke01,NJN,0.797,0.797,82,False
72,1997,Kenny Anderson,anderke01,POR,0.768,0.768,82,False
181,1997,Kenny Smith,smithke01,3TM,0.867,0.867,48,True
954,1997,Kerry Kittles,kittlke01,NJN,0.771,0.771,82,False
404,1997,Kevin Duckworth,duckwke01,LAC,0.688,0.688,26,False
236,1997,Kevin Edwards,edwarke01,NJN,0.86,0.86,32,False
333,1997,Kevin Gamble,gamblke01,SAC,0.7,0.7,62,False
708,1997,Kevin Garnett,garneke01,MIN,0.754,0.754,77,False
134,1997,Kevin Johnson,johnske02,PHO,0.852,0.852,70,False
1089,1997,Kevin Salvadori,salvake01,SAC,0.722,0.722,23,False
788,1997,Kevin Willis,willike02,HOU,0.693,0.693,75,False
234,1997,Khalid Reeves,reevekh01,2TM,0.747,0.747,63,True
977,1997,Kobe Bryant,bryanko01,LAL,0.819,0.819,71,False
703,1997,Kurt Thomas,thomaku01,MIA,0.761,0.761,18,False
111,1997,LaPhonso Ellis,ellisla01,DEN,0.773,0.773,55,False
78,1997,LaSalle Thompson,thompla01,2TM,0.667,0.667,26,True
441,1997,Lamond Murray,murrala01,LAC,0.739,0.739,74,False
913,1997,Larry Johnson,johnsla02,NYK,0.693,0.693,76,False
1474,1997,Larry Krystkowiak,krystla01,LAL,0.5,0.5,3,False
1125,1997,Larry Stewart,stewala01,SEA,0.72,0.72,70,False
84,1997,Latrell Sprewell,sprewla01,GSW,0.843,0.843,80,False
734,1997,Lawrence Moten,motenla01,VAN,0.646,0.646,67,False
195,1997,Lee Mayberry,maybele01,VAN,0.63,0.63,80,False
283,1997,Lindsey Hunter,hunteli01,DET,0.778,0.778,82,False
1489,1997,Lionel Simmons,simmoli01,SAC,0.875,0.875,41,False
1036,1997,Litterial Green,greenli01,DET,0.638,0.638,45,False
1380,1997,Lloyd Daniels,daniell01,2TM,0.833,0.833,22,True
684,1997,Loren Meyer,meyerlo01,2TM,0.719,0.719,54,True
953,1997,Lorenzen Wright,wrighlo02,LAC,0.587,0.587,77,False
31,1997,Lorenzo Williams,willilo01,WSB,0.714,0.714,19,False
691,1997,Lou Roe,roelo01,GSW,0.474,0.474,17,False
919,1997,Loy Vaught,vaughlo01,LAC,0.702,0.702,82,False
26,1997,Luc Longley,longllu01,CHI,0.792,0.792,59,False
446,1997,Lucious Harris,harrilu01,PHI,0.702,0.702,54,False
51,1997,Mahmoud Abdul-Rauf,abdulma02,SAC,0.846,0.846,75,False
990,1997,Malik Rose,rosema01,CHH,0.613,0.613,54,False
907,1997,Malik Sealy,sealyma01,LAC,0.876,0.876,80,False
992,1997,Marcus Brown,brownma01,POR,0.684,0.684,21,False
948,1997,Marcus Camby,cambyma01,TOR,0.693,0.693,63,False
53,1997,Mario Elie,eliema01,HOU,0.896,0.896,78,False
1361,1997,Mark Bradtke,bradtma01,PHI,0.692,0.692,36,False
95,1997,Mark Bryant,bryanma01,PHO,0.704,0.704,41,False
707,1997,Mark Davis,davisma02,PHI,0.673,0.673,75,False
971,1997,Mark Hendrickson,hendrma01,PHI,0.692,0.692,29,False
349,1997,Mark Jackson,jacksma01,2TM,0.789,0.789,82,True
